,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
298,0.051435422897338864,0.0018518596613800666,0.01900343894958496,0.0029620149598540545,5,1,0.05,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 0.05, 'kernel': 'sigmoid'}",0.775,0.728125,0.725,0.70625,0.7375,0.734375,0.02270737765573119,221,0.72890625,0.72734375,0.73203125,0.746875,0.7125,0.7295312499999999,0.010975380830522448
299,0.06321001052856445,0.005051618027913975,0.022400379180908203,0.0017426225028388642,5,1,0.075,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.63125,0.61875,0.634375,0.58125,0.6125,0.615625,0.01895718861012886,247,0.609375,0.5890625,0.58984375,0.60859375,0.60859375,0.6010937500000001,0.009512019534515269
300,0.068414306640625,0.006109721526077373,0.028500699996948244,0.003847512083930345,5,1,0.1,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.5,0.546875,0.54375,0.503125,0.5125,0.52125,0.020097418988516896,278,0.51171875,0.50859375,0.5015625,0.53203125,0.5328125,0.51734375,0.01274563344345819
301,0.09931883811950684,0.007380911694573327,0.038409090042114256,0.0028593057112126603,5,1,0.5,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.33125,0.396875,0.359375,0.328125,0.353125,0.35374999999999995,0.02471714991660648,300,0.34609375,0.328125,0.33125,0.31171875,0.346875,0.3328125,0.01298850152538775
302,0.05041213035583496,0.00552275447471856,0.016802597045898437,0.002394314562585492,5,1,scale,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.86875,0.84375,0.85625,0.84375,0.89375,0.8612499999999998,0.018708286933869726,121,0.8609375,0.85703125,0.86484375,0.87109375,0.84765625,0.8603125,0.007849910429425296
303,0.05119929313659668,0.004264487279195967,0.015703678131103516,0.0022281628646085663,5,1,auto,sigmoid,"{'C': 5, 'coef0': 1, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.9,0.9125,0.903125,0.890625,0.91875,0.905,0.009802741963348809,82,0.91015625,0.90625,0.91796875,0.915625,0.89765625,0.90953125,0.007218005914031925
304,0.2818171501159668,0.005195711887901647,0.03940305709838867,0.00496472527907412,5,5,0.01,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.88125,0.89375,0.890625,0.834375,0.9,0.8800000000000001,0.023601509485624027,103,0.89765625,0.8859375,0.88515625,0.88125,0.87890625,0.8857812500000002,0.006468825482651411
305,0.3225050449371338,0.04202052087132247,0.04861130714416504,0.002476100069583512,5,5,0.025,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 0.025, 'kernel': 'sigmoid'}",0.815625,0.78125,0.81875,0.75625,0.775,0.7893749999999999,0.024173849507267156,184,0.8265625,0.7921875,0.7953125,0.78359375,0.78515625,0.7965625000000001,0.015614058669192958
306,0.3202816963195801,0.03158649212328543,0.04272475242614746,0.0033736442646118085,5,5,0.05,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 0.05, 'kernel': 'sigmoid'}",0.571875,0.54375,0.58125,0.515625,0.575,0.5575000000000001,0.024574504064171884,265,0.54140625,0.5390625,0.56171875,0.54609375,0.58515625,0.5546875,0.01715906739161545
307,0.3094904899597168,0.020211276183362197,0.04131217002868652,0.004664246747555971,5,5,0.075,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.35,0.31875,0.328125,0.25625,0.353125,0.3212499999999999,0.03498883750569602,316,0.33125,0.31015625,0.31796875,0.31953125,0.3625,0.32828124999999997,0.01839109626626427
308,0.3074605464935303,0.008011375364109162,0.04240517616271973,0.0014999004517449064,5,5,0.1,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.2,0.16875,0.178125,0.2,0.209375,0.19124999999999998,0.015232572008692427,350,0.2046875,0.1515625,0.17890625,0.2328125,0.20546875,0.19468749999999999,0.02749023264043068
309,0.1389643669128418,0.011863343290705874,0.040702533721923825,0.004884649442960747,5,5,0.5,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.165625,0.175,0.278125,0.184375,0.221875,0.205,0.04125000000000001,342,0.16328125,0.159375,0.24375,0.18203125,0.1859375,0.18687499999999999,0.030239118652417768
310,0.2832892417907715,0.01934086357351615,0.042522335052490236,0.004243412462923411,5,5,scale,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.8,0.753125,0.81875,0.746875,0.75625,0.7750000000000001,0.02884495189803582,195,0.8109375,0.77734375,0.7765625,0.77421875,0.7734375,0.7825000000000001,0.014291537596598899
311,0.2725653171539307,0.014713866540554258,0.04302983283996582,0.00434167122249413,5,5,auto,sigmoid,"{'C': 5, 'coef0': 5, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.840625,0.834375,0.834375,0.790625,0.8,0.82,0.020501524333570876,169,0.85859375,0.81796875,0.8203125,0.81171875,0.8203125,0.82578125,0.01670487157613013
312,0.3041999340057373,0.013025806944795179,0.051115798950195315,0.002845026766349573,5,10,0.01,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.8375,0.85,0.859375,0.828125,0.8625,0.8474999999999999,0.013020416659999793,125,0.8609375,0.86484375,0.84609375,0.8546875,0.853125,0.8559375000000001,0.006491430649325321
313,0.3033893585205078,0.019853951129394934,0.04541115760803223,0.0022478387138559885,5,10,0.025,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 0.025, 'kernel': 'sigmoid'}",0.81875,0.834375,0.84375,0.8125,0.8375,0.8293750000000001,0.01179247641507076,150,0.84296875,0.84140625,0.821875,0.83671875,0.82890625,0.834375,0.007936515687000193
314,0.3380743503570557,0.03135142005351996,0.052712535858154295,0.00369982464535795,5,10,0.05,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 0.05, 'kernel': 'sigmoid'}",0.60625,0.575,0.60625,0.565625,0.621875,0.595,0.021157888599763423,251,0.603125,0.58203125,0.5984375,0.596875,0.6125,0.59859375,0.00991171970447108
315,0.3306917190551758,0.030431119838756522,0.047412872314453125,0.005098745292370615,5,10,0.075,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.375,0.31875,0.35625,0.265625,0.340625,0.33125,0.03765592582848017,307,0.35390625,0.30859375,0.334375,0.3234375,0.32578125,0.32921875,0.014877428898334542
316,0.30667963027954104,0.010695108802153476,0.045515918731689455,0.0010892357356711874,5,10,0.1,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.25,0.165625,0.240625,0.190625,0.21875,0.213125,0.03133737784180419,327,0.2578125,0.18828125,0.2453125,0.20703125,0.21796875,0.22328125000000001,0.02527871974359065
317,0.25455808639526367,0.003089810681970528,0.04423556327819824,0.00499291275281854,5,10,0.5,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.14375,0.0875,0.096875,0.1375,0.096875,0.1125,0.023301689852884062,354,0.1015625,0.09296875,0.09453125,0.125,0.09765625,0.10234375,0.011703114569421252
318,0.30780954360961915,0.03307712061245334,0.05562138557434082,0.023768970394527307,5,10,scale,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.81875,0.825,0.840625,0.809375,0.83125,0.825,0.010643366478704008,160,0.8390625,0.83828125,0.81875,0.8328125,0.82578125,0.8309375000000001,0.007727664386798906
319,0.4142153739929199,0.03361924172166141,0.05421681404113769,0.0048348247119274585,5,10,auto,sigmoid,"{'C': 5, 'coef0': 10, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.825,0.8375,0.84375,0.81875,0.85,0.835,0.011592023119369639,139,0.84609375,0.85234375,0.8328125,0.84375,0.83828125,0.8426562499999999,0.006676831443506719
320,0.0507319450378418,0.0021312467116355116,0.012198638916015626,0.0011643521526842583,10,0,0.01,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.984375,0.975,0.978125,0.95625,0.965625,0.971875,0.009882117688026179,1,0.990625,0.990625,0.9890625,0.99453125,0.9875,0.99046875,0.0023385358667336992
321,0.037309885025024414,0.0022513022084286066,0.011102867126464844,0.0026586922519489173,10,0,0.025,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 0.025, 'kernel': 'sigmoid'}",0.93125,0.925,0.934375,0.934375,0.91875,0.9287500000000002,0.006059599821770406,60,0.95078125,0.95234375,0.95703125,0.9578125,0.953125,0.9542187500000001,0.0027332587007087112
322,0.041318655014038086,0.0012928890374528533,0.01410222053527832,0.0016366642525033049,10,0,0.05,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 0.05, 'kernel': 'sigmoid'}",0.821875,0.840625,0.828125,0.815625,0.8375,0.8287500000000001,0.00935414346693483,159,0.81015625,0.8234375,0.83125,0.8375,0.8125,0.82296875,0.010523411400301719
323,0.03841314315795898,0.005072798760208552,0.017108392715454102,0.0017504513759634818,10,0,0.075,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.7125,0.746875,0.734375,0.71875,0.78125,0.73875,0.024415031230780756,219,0.7234375,0.71484375,0.725,0.7234375,0.71640625,0.720625,0.004151665704870736
324,0.04971628189086914,0.003701295929068798,0.020508766174316406,0.0010006962019569216,10,0,0.1,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.596875,0.665625,0.684375,0.61875,0.7125,0.655625,0.04236190800707634,240,0.65546875,0.6328125,0.65234375,0.66328125,0.65625,0.6520312500000001,0.010253143572826837
325,0.08761510848999024,0.009538181519043867,0.035710906982421874,0.0016290397039447524,10,0,0.5,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.353125,0.44375,0.403125,0.434375,0.43125,0.41312499999999996,0.03291798520565922,285,0.38125,0.4,0.38515625,0.40390625,0.41015625,0.39609375,0.011081639516560729
326,0.03640413284301758,0.0031523013175869547,0.009602737426757813,0.0013558738394992276,10,0,scale,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 'scale', 'kernel': 'sigmoid'}",0.921875,0.915625,0.915625,0.9125,0.91875,0.9168749999999999,0.003186887195995488,72,0.9390625,0.9421875,0.9484375,0.94296875,0.9359375,0.94171875,0.00418096505008116
327,0.0426027774810791,0.004459796124244745,0.009801530838012695,0.0009781890576859866,10,0,auto,sigmoid,"{'C': 10, 'coef0': 0, 'gamma': 'auto', 'kernel': 'sigmoid'}",0.95,0.95,0.9625,0.940625,0.940625,0.9487499999999999,0.00805256170420319,38,0.98046875,0.97421875,0.9765625,0.98515625,0.97265625,0.9778125,0.004517760092125282
328,0.05333685874938965,0.006813938295392277,0.012705326080322266,0.0023549807527278657,10,0.5,0.01,sigmoid,"{'C': 10, 'coef0': 0.5, 'gamma': 0.01, 'kernel': 'sigmoid'}",0.953125,0.965625,0.95625,0.934375,0.95,0.951875,0.010193441518937566,34,0.9734375,0.971875,0.9765625,0.97890625,0.971875,0.9745312500000001,0.002777560755411101
329,0.036716556549072264,0.003751917285482494,0.011104011535644531,0.0006666281805827597,10,0.5,0.025,sigmoid,"{'C': 10, 'coef0': 0.5, 'gamma': 0.025, 'kernel': 'sigmoid'}",0.890625,0.878125,0.859375,0.859375,0.89375,0.87625,0.014737282653189507,115,0.87578125,0.884375,0.890625,0.88984375,0.8734375,0.8828125,0.007074519639169881
330,0.0422088623046875,0.0030694359458366387,0.0134033203125,0.0017178771787104373,10,0.5,0.05,sigmoid,"{'C': 10, 'coef0': 0.5, 'gamma': 0.05, 'kernel': 'sigmoid'}",0.771875,0.75,0.740625,0.7125,0.771875,0.749375,0.022132414012032205,215,0.74765625,0.7421875,0.73984375,0.7625,0.734375,0.7453125,0.009593800895630453
331,0.06381769180297851,0.0025292604253967558,0.02280149459838867,0.0007494403151244146,10,0.5,0.075,sigmoid,"{'C': 10, 'coef0': 0.5, 'gamma': 0.075, 'kernel': 'sigmoid'}",0.66875,0.646875,0.6625,0.61875,0.66875,0.653125,0.018957188610128854,241,0.63671875,0.646875,0.61953125,0.640625,0.6375,0.6362500000000001,0.0090920853287351
332,0.07161569595336914,0.0025826826767624575,0.025705718994140626,0.0022707800377919233,10,0.5,0.1,sigmoid,"{'C': 10, 'coef0': 0.5, 'gamma': 0.1, 'kernel': 'sigmoid'}",0.540625,0.6125,0.60625,0.528125,0.56875,0.57125,0.03385400640987711,264,0.57890625,0.56953125,0.559375,0.57265625,0.57578125,0.5712499999999999,0.00670965954799497
333,0.11122393608093262,0.013603744525435333,0.0419161319732666,0.004598564141606875,10,0.5,0.5,sigmoid,"{'C': 10, 'coef0': 0.5, 'gamma': 0.5, 'kernel': 'sigmoid'}",0.36875,0.453125,0.384375,0.396875,0.3875,0.39812499999999995,0.028953087054751168,288,0.3484375,0.38046875,0.36484375,0.36640625,0.40234375,0.3725,0.018049411347742062
