,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.16183009147644042,0.01479660622291927,0.024805259704589844,0.0020470609782652395,0.1,0,2,0.01,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.85,0.85,0.815625,0.815625,0.83125,0.8324999999999999,0.015385667031363933,717,0.85390625,0.85078125,0.85234375,0.85234375,0.8546875,0.8528125,0.001362155919856462
1,0.11974544525146484,0.0066589941081126956,0.022201013565063477,0.0029259596882307373,0.1,0,2,0.025,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 0.025, 'kernel': 'poly'}",0.940625,0.928125,0.915625,0.921875,0.934375,0.928125,0.008838834764831844,709,0.94375,0.94296875,0.93828125,0.9484375,0.94296875,0.9432812500000001,0.00322496366258601
2,0.1146388053894043,0.021245511036454563,0.021803760528564455,0.0052273276732476195,0.1,0,2,0.05,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 0.05, 'kernel': 'poly'}",0.98125,0.959375,0.975,0.94375,0.971875,0.9662499999999999,0.013317047345414074,696,0.9859375,0.98828125,0.98203125,0.98984375,0.98515625,0.9862499999999998,0.002688226645950823
3,0.11315331459045411,0.009286532138675082,0.023407363891601564,0.0032051695838817592,0.1,0,2,0.075,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 0.075, 'kernel': 'poly'}",0.990625,0.971875,0.9875,0.959375,0.978125,0.9775,0.011250000000000005,527,0.9953125,0.99453125,0.99375,0.99765625,0.9953125,0.9953125,0.0013072812914594982
4,0.08212804794311523,0.006768392038050729,0.01580491065979004,0.0019746200011722193,0.1,0,2,0.1,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.990625,0.96875,0.9875,0.9625,0.984375,0.9787500000000001,0.01107502821666834,445,0.99765625,0.9984375,0.996875,0.99921875,0.9984375,0.9981249999999999,0.0007967217989988927
5,0.08283114433288574,0.007301501499564814,0.015903234481811523,0.002725646539655306,0.1,0,2,0.5,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 0.5, 'kernel': 'poly'}",0.9875,0.975,0.9875,0.9625,0.9875,0.9800000000000001,0.010000000000000014,262,1.0,1.0,1.0,1.0,1.0,1.0,0.0
6,0.13904070854187012,0.02161221526772873,0.02921123504638672,0.002388061384218315,0.1,0,2,scale,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.94375,0.9375,0.93125,0.925,0.934375,0.934375,0.006249999999999978,708,0.95,0.95546875,0.94921875,0.953125,0.95,0.9515625,0.002369648576266114
7,0.14434142112731935,0.006615928488139761,0.022807979583740236,0.00220063218090818,0.1,0,2,auto,poly,"{'C': 0.1, 'coef0': 0, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.909375,0.9125,0.884375,0.884375,0.89375,0.896875,0.01202211503854458,713,0.9203125,0.9140625,0.91328125,0.91796875,0.91328125,0.91578125,0.002855572950390144
8,0.21205544471740723,0.023259636187099062,0.033211374282836915,0.003191257134359193,0.1,0,3,0.01,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.809375,0.75,0.753125,0.753125,0.7375,0.7606249999999999,0.02504683113689232,720,0.7984375,0.803125,0.78046875,0.80078125,0.78671875,0.7939062499999999,0.008775075676311837
9,0.14935770034790039,0.009331907601961066,0.02521357536315918,0.003181763134457951,0.1,0,3,0.025,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 0.025, 'kernel': 'poly'}",0.91875,0.909375,0.884375,0.865625,0.8875,0.8931250000000001,0.01889527057228872,714,0.915625,0.91640625,0.91875,0.92734375,0.9140625,0.9184374999999999,0.004703099044778885
10,0.09874463081359863,0.0036595877301622746,0.01689939498901367,0.002013403663980888,0.1,0,3,0.05,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 0.05, 'kernel': 'poly'}",0.975,0.98125,0.98125,0.959375,0.9875,0.976875,0.009601432184835772,545,0.99296875,0.99453125,0.99375,0.99765625,0.99453125,0.9946874999999998,0.0015934435979977615
11,0.09001808166503907,0.0061173739002511295,0.013505172729492188,0.0017371987112717248,0.1,0,3,0.075,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 0.075, 'kernel': 'poly'}",0.978125,0.984375,0.984375,0.9625,0.99375,0.9806250000000001,0.010345590848279277,209,1.0,0.99921875,0.99921875,1.0,0.99921875,0.9995312500000001,0.00038273277230984986
12,0.09293017387390137,0.0075022822481467,0.017107343673706053,0.0017409298956065056,0.1,0,3,0.1,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.978125,0.98125,0.984375,0.9625,0.99375,0.9800000000000001,0.010193441518937552,262,1.0,1.0,1.0,1.0,1.0,1.0,0.0
13,0.08942584991455078,0.0060467602625374085,0.013102149963378907,0.002575282939396709,0.1,0,3,0.5,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 0.5, 'kernel': 'poly'}",0.978125,0.98125,0.984375,0.9625,0.99375,0.9800000000000001,0.010193441518937552,262,1.0,1.0,1.0,1.0,1.0,1.0,0.0
14,0.12774829864501952,0.006051924042355749,0.023398399353027344,0.004135236962018501,0.1,0,3,scale,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.94375,0.925,0.909375,0.890625,0.915625,0.9168750000000001,0.017522307211095225,711,0.9390625,0.940625,0.9390625,0.93984375,0.93828125,0.9393750000000001,0.0007967217989988927
15,0.16024417877197267,0.005275229793043929,0.027011585235595704,0.0035807626378907866,0.1,0,3,auto,poly,"{'C': 0.1, 'coef0': 0, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.8625,0.8125,0.803125,0.8125,0.790625,0.8162499999999999,0.02447894503445769,718,0.85234375,0.8546875,0.8359375,0.853125,0.83671875,0.8465624999999999,0.008393985011602075
16,0.09173507690429687,0.005742039387754214,0.02540278434753418,0.00272774058051905,0.1,0.5,2,0.01,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.95,0.95,0.953125,0.9375,0.959375,0.95,0.007126096406869607,705,0.95390625,0.95546875,0.95546875,0.96328125,0.9578125,0.9571875000000001,0.0032923917977664844
17,0.06392583847045899,0.0038392807605388745,0.016110658645629883,0.0027598413857043377,0.1,0.5,2,0.025,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 0.025, 'kernel': 'poly'}",0.975,0.978125,0.984375,0.953125,0.978125,0.9737500000000001,0.010752906583803287,616,0.97734375,0.98046875,0.975,0.984375,0.9796875,0.9793749999999999,0.003148350262439057
18,0.05522170066833496,0.004312640557478712,0.012910413742065429,0.0028903349151804913,0.1,0.5,2,0.05,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 0.05, 'kernel': 'poly'}",0.984375,0.975,0.9875,0.95625,0.990625,0.97875,0.012405895775799492,449,0.98984375,0.9921875,0.99140625,0.9953125,0.990625,0.991875,0.001887975933374164
19,0.05552420616149902,0.0016524034794302698,0.013303899765014648,0.0023574242625070967,0.1,0.5,2,0.075,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 0.075, 'kernel': 'poly'}",0.9875,0.978125,0.9875,0.965625,0.990625,0.9818749999999999,0.009142961773954891,126,0.996875,0.99765625,0.99609375,0.99921875,0.99765625,0.9975000000000002,0.001036445246986084
20,0.0641202449798584,0.004854181204845683,0.013104963302612304,0.0021585230260614636,0.1,0.5,2,0.1,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.990625,0.984375,0.9875,0.959375,0.9875,0.9818750000000002,0.01142229180156068,125,0.99765625,0.9984375,0.99765625,1.0,0.9984375,0.9984375,0.000855816496101814
21,0.06942095756530761,0.004791221747581632,0.012802600860595703,0.002637522166679206,0.1,0.5,2,0.5,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 0.5, 'kernel': 'poly'}",0.990625,0.984375,0.990625,0.971875,0.99375,0.9862500000000001,0.007806247497997981,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
22,0.06591496467590333,0.004066970682879277,0.020504283905029296,0.003777243218888361,0.1,0.5,2,scale,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.975,0.978125,0.984375,0.953125,0.975,0.9731249999999999,0.010569709078304852,622,0.97890625,0.98125,0.97578125,0.98515625,0.98203125,0.9806250000000001,0.003140586131600254
23,0.07341475486755371,0.004679198867619509,0.02150425910949707,0.0029627410359220744,0.1,0.5,2,auto,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.96875,0.975,0.975,0.95625,0.971875,0.969375,0.006959705453537507,690,0.971875,0.975,0.97109375,0.98125,0.97265625,0.974375,0.0036776882174811743
24,0.10241303443908692,0.004780099840157894,0.026407337188720702,0.002928557892952406,0.1,0.5,3,0.01,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.959375,0.953125,0.953125,0.934375,0.959375,0.9518749999999999,0.009185586535436928,704,0.96015625,0.9578125,0.9578125,0.9609375,0.95703125,0.95875,0.001514899955442622
25,0.06742253303527831,0.008643964494242685,0.016903209686279296,0.0029030347124569915,0.1,0.5,3,0.025,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 0.025, 'kernel': 'poly'}",0.978125,0.978125,0.984375,0.959375,0.98125,0.97625,0.008750000000000006,564,0.984375,0.98515625,0.984375,0.990625,0.9859375,0.98609375,0.002338535866733708
26,0.08142871856689453,0.00970059774709497,0.015104389190673828,0.0020660380427021258,0.1,0.5,3,0.05,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 0.05, 'kernel': 'poly'}",0.9875,0.98125,0.9875,0.9625,0.990625,0.9818749999999999,0.010155048005794948,126,0.99765625,0.9984375,0.9984375,1.0,0.9984375,0.9985937500000001,0.0007654655446197405
27,0.09042253494262695,0.006740810706601337,0.01701698303222656,0.002677948478100906,0.1,0.5,3,0.075,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 0.075, 'kernel': 'poly'}",0.990625,0.98125,0.984375,0.965625,0.99375,0.983125,0.009802741963348845,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0
28,0.09254922866821289,0.006232593732201463,0.014913368225097656,0.0041718912100625945,0.1,0.5,3,0.1,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.9875,0.98125,0.984375,0.965625,0.99375,0.9825000000000002,0.009395810236483094,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
29,0.10512986183166503,0.012996321225659276,0.01759939193725586,0.0027990583681943987,0.1,0.5,3,0.5,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 0.5, 'kernel': 'poly'}",0.9875,0.98125,0.984375,0.965625,0.99375,0.9825000000000002,0.009395810236483094,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
30,0.07980895042419434,0.005075623364945424,0.014509868621826173,0.0014875091437882074,0.1,0.5,3,scale,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.978125,0.975,0.984375,0.959375,0.98125,0.975625,0.008705242673240078,599,0.98671875,0.98828125,0.98828125,0.99375,0.98671875,0.9887499999999999,0.0025958199571619136
31,0.07333545684814453,0.008263031152466772,0.019999885559082033,0.0026153102773866853,0.1,0.5,3,auto,poly,"{'C': 0.1, 'coef0': 0.5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.975,0.975,0.978125,0.95,0.98125,0.971875,0.011180339887498959,649,0.9828125,0.98046875,0.97578125,0.9859375,0.98203125,0.98140625,0.003329261836353508
32,0.08592915534973145,0.006016850389068269,0.025002050399780273,0.003282644127306988,0.1,1,2,0.01,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.9625,0.96875,0.959375,0.94375,0.959375,0.95875,0.008244316223920583,700,0.9640625,0.965625,0.96484375,0.971875,0.965625,0.96640625,0.002795084971874752
33,0.06322131156921387,0.0033249298109092047,0.018597507476806642,0.0016249275110689007,0.1,1,2,0.025,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 0.025, 'kernel': 'poly'}",0.975,0.975,0.9875,0.95625,0.978125,0.974375,0.010155048005794946,609,0.98046875,0.98125,0.97734375,0.9859375,0.98046875,0.98109375,0.0027687570541671054
34,0.05293450355529785,0.004722817438167073,0.011702871322631836,0.0018787169370538316,0.1,1,2,0.05,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 0.05, 'kernel': 'poly'}",0.984375,0.978125,0.9875,0.95625,0.9875,0.97875,0.011759304826391733,449,0.990625,0.99140625,0.9921875,0.9953125,0.990625,0.9920312499999999,0.0017399263633844026
35,0.0516547679901123,0.006067504179605362,0.012470483779907227,0.0020515876644740805,0.1,1,2,0.075,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 0.075, 'kernel': 'poly'}",0.984375,0.978125,0.9875,0.95625,0.990625,0.9793749999999999,0.012279301690242796,367,0.996875,0.9984375,0.99765625,0.99921875,0.99765625,0.9979687500000001,0.0007967217989988927
36,0.05081620216369629,0.008082621811038573,0.010598993301391602,0.0020574975564500025,0.1,1,2,0.1,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9875,0.984375,0.9875,0.9625,0.9875,0.9818749999999999,0.009762812094883324,126,0.99765625,0.9984375,0.99765625,1.0,0.9984375,0.9984375,0.000855816496101814
37,0.07452273368835449,0.012610108359694637,0.014197015762329101,0.000980497496178204,0.1,1,2,0.5,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 0.5, 'kernel': 'poly'}",0.990625,0.984375,0.984375,0.965625,0.990625,0.9831249999999999,0.009185586535436928,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,0.05921802520751953,0.004983984890947774,0.015802764892578126,0.003251279588571313,0.1,1,2,scale,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.975,0.975,0.9875,0.953125,0.984375,0.975,0.0120221150385446,603,0.98203125,0.98203125,0.9796875,0.98671875,0.98046875,0.9821875,0.0024407030237208116
39,0.07082939147949219,0.0070127998856318605,0.018509626388549805,0.0013394941834542929,0.1,1,2,auto,poly,"{'C': 0.1, 'coef0': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.975,0.971875,0.98125,0.953125,0.975,0.9712499999999998,0.00956066158798646,653,0.97265625,0.97890625,0.97578125,0.98359375,0.97734375,0.9776562500000001,0.003617449032121955
40,0.06991486549377442,0.0029946043392756016,0.019812774658203126,0.002107596609794411,0.1,1,3,0.01,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.975,0.971875,0.978125,0.953125,0.975,0.9706249999999998,0.008970437559004578,672,0.97109375,0.9765625,0.971875,0.98046875,0.97421875,0.9748437500000001,0.0034018032901683153
41,0.05772562026977539,0.0057446843058309,0.014203119277954101,0.0017226402897032743,0.1,1,3,0.025,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 0.025, 'kernel': 'poly'}",0.984375,0.975,0.9875,0.95625,0.9875,0.978125,0.011858541225631422,508,0.990625,0.99140625,0.99140625,0.9953125,0.990625,0.991875,0.001753901900050304
42,0.07711730003356934,0.008397325858012492,0.01890535354614258,0.005315760453589293,0.1,1,3,0.05,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 0.05, 'kernel': 'poly'}",0.9875,0.984375,0.9875,0.965625,0.9875,0.9824999999999999,0.008523863560616194,100,0.99921875,0.99921875,0.99921875,1.0,0.99921875,0.999375,0.0003124999999999822
43,0.08442139625549316,0.001499507272321336,0.016706323623657225,0.0030329781463429373,0.1,1,3,0.075,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 0.075, 'kernel': 'poly'}",0.9875,0.984375,0.9875,0.965625,0.990625,0.9831249999999999,0.008970437559004599,20,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44,0.07712206840515137,0.004077891331008729,0.014004182815551759,0.001673884384171063,0.1,1,3,0.1,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.984375,0.98125,0.9875,0.965625,0.99375,0.9825000000000002,0.009395810236483094,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,0.09542417526245117,0.010915662665785203,0.014300060272216798,0.002784230363959393,0.1,1,3,0.5,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 0.5, 'kernel': 'poly'}",0.9875,0.98125,0.984375,0.965625,0.99375,0.9825000000000002,0.009395810236483094,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.05821561813354492,0.0033134592909057382,0.013112211227416992,0.0014336768066512844,0.1,1,3,scale,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.984375,0.975,0.9875,0.95625,0.9875,0.978125,0.011858541225631422,508,0.99140625,0.99453125,0.99375,0.99609375,0.99296875,0.99375,0.0015624999999999888
47,0.05680069923400879,0.005901954864469719,0.015231132507324219,0.002505586986078827,0.1,1,3,auto,poly,"{'C': 0.1, 'coef0': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.978125,0.978125,0.9875,0.953125,0.9875,0.976875,0.012593401049756193,545,0.9875,0.9859375,0.98671875,0.9921875,0.9875,0.9879687500000001,0.0021874999999999946
48,0.04821610450744629,0.0031939832702171335,0.012999582290649413,0.0021905803835906464,0.1,5,2,0.01,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.975,0.965625,0.984375,0.95625,0.978125,0.971875,0.009882117688026179,649,0.97734375,0.9796875,0.97578125,0.984375,0.97578125,0.9785937499999999,0.0032249636625859743
49,0.03690652847290039,0.004201359855668666,0.008202314376831055,0.0023996942432706727,0.1,5,2,0.025,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 0.025, 'kernel': 'poly'}",0.978125,0.978125,0.984375,0.95,0.98125,0.974375,0.01240589577579952,609,0.9875,0.98671875,0.9859375,0.99296875,0.9875,0.9881249999999999,0.0024902152266420437
50,0.038630437850952146,0.006041916285577336,0.009196949005126954,0.0014709680018976572,0.1,5,2,0.05,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 0.05, 'kernel': 'poly'}",0.984375,0.978125,0.984375,0.959375,0.990625,0.9793749999999999,0.010752906583803287,367,0.99296875,0.99375,0.99453125,0.996875,0.99453125,0.99453125,0.001307281291459485
51,0.04022221565246582,0.0027952791734385035,0.009104204177856446,0.0011988634141813378,0.1,5,2,0.075,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 0.075, 'kernel': 'poly'}",0.990625,0.98125,0.984375,0.95625,0.9875,0.9799999999999999,0.012279301690242796,355,0.996875,0.99765625,0.996875,1.0,0.99765625,0.9978125,0.001148198316929628
52,0.049221038818359375,0.008016496392798009,0.011302995681762695,0.0013235310153317686,0.1,5,2,0.1,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.990625,0.98125,0.984375,0.95625,0.984375,0.9793749999999999,0.011956954043568098,367,0.99921875,0.99921875,0.9984375,1.0,0.99921875,0.99921875,0.0004941058844013163
53,0.06962151527404785,0.0025277646764319673,0.01340031623840332,0.0022422022863569477,0.1,5,2,0.5,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 0.5, 'kernel': 'poly'}",0.984375,0.984375,0.9875,0.9625,0.990625,0.9818749999999999,0.009960860906568262,126,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,0.05330324172973633,0.0036812171662664243,0.012516164779663086,0.001951970369359939,0.1,5,2,scale,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.978125,0.98125,0.984375,0.95,0.98125,0.975,0.012655285457072877,603,0.9875,0.98671875,0.98671875,0.99375,0.9875,0.9884375000000001,0.0026791294061691093
55,0.04990596771240234,0.0024130844680722873,0.013208675384521484,0.00112241804608862,0.1,5,2,auto,poly,"{'C': 0.1, 'coef0': 5, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.978125,0.971875,0.984375,0.953125,0.984375,0.974375,0.011592023119369629,609,0.984375,0.984375,0.984375,0.9921875,0.98359375,0.9857812499999999,0.0032173844190584314
56,0.0464134693145752,0.003336180398506936,0.010306930541992188,0.001361810848348632,0.1,5,3,0.01,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.984375,0.978125,0.984375,0.959375,0.98125,0.9775,0.009354143466934858,527,0.9921875,0.99296875,0.99375,0.996875,0.99296875,0.99375,0.0016387638252658534
57,0.04281158447265625,0.0005168036794522003,0.010808420181274415,0.002164476682290388,0.1,5,3,0.025,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 0.025, 'kernel': 'poly'}",0.990625,0.978125,0.984375,0.959375,0.98125,0.97875,0.010532687216470448,449,0.99921875,0.99921875,1.0,1.0,1.0,0.9996875,0.00038273277230984986
58,0.04380197525024414,0.0038671007941192396,0.010108661651611329,0.001562086408934618,0.1,5,3,0.05,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 0.05, 'kernel': 'poly'}",0.990625,0.98125,0.984375,0.95625,0.984375,0.9793749999999999,0.011956954043568098,367,1.0,1.0,1.0,1.0,1.0,1.0,0.0
59,0.0482088565826416,0.004153094432693264,0.010506010055541993,0.0021938234334264064,0.1,5,3,0.075,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 0.075, 'kernel': 'poly'}",0.990625,0.98125,0.984375,0.953125,0.9875,0.9793749999999999,0.013491895715576815,367,1.0,1.0,1.0,1.0,1.0,1.0,0.0
60,0.04931039810180664,0.004972454237671375,0.011399269104003906,0.0016238755546785803,0.1,5,3,0.1,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.990625,0.984375,0.9875,0.953125,0.9875,0.9806250000000001,0.01389131923180805,209,1.0,1.0,1.0,1.0,1.0,1.0,0.0
61,0.07312407493591308,0.012014661776722805,0.014803886413574219,0.002640571793043844,0.1,5,3,0.5,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 0.5, 'kernel': 'poly'}",0.984375,0.98125,0.9875,0.965625,0.99375,0.9825000000000002,0.009395810236483094,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
62,0.047907781600952146,0.00668879966662829,0.010709047317504883,0.0020875336310512372,0.1,5,3,scale,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.990625,0.978125,0.984375,0.959375,0.98125,0.97875,0.010532687216470448,449,1.0,1.0,1.0,1.0,1.0,1.0,0.0
63,0.048406362533569336,0.003014398400998581,0.010598039627075196,0.002148120631168045,0.1,5,3,auto,poly,"{'C': 0.1, 'coef0': 5, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.990625,0.978125,0.984375,0.959375,0.98125,0.97875,0.010532687216470448,449,0.99921875,0.99921875,0.99765625,1.0,0.99921875,0.9990625,0.0007654655446197405
64,0.04550671577453613,0.005296762449915477,0.013609218597412109,0.0023850559334768445,0.1,10,2,0.01,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.978125,0.96875,0.98125,0.95,0.975,0.9706249999999998,0.011110243021644496,672,0.98203125,0.9828125,0.9828125,0.98828125,0.98203125,0.98359375,0.0023696485762661067
65,0.04871249198913574,0.0015031674460895665,0.0112030029296875,0.000983765044262111,0.1,10,2,0.025,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 0.025, 'kernel': 'poly'}",0.978125,0.98125,0.984375,0.959375,0.984375,0.9775,0.009354143466934858,527,0.9890625,0.98984375,0.98984375,0.9953125,0.9890625,0.990625,0.002369648576266136
66,0.0485114574432373,0.0026826929647634132,0.011009454727172852,0.0016501840434564295,0.1,10,2,0.05,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 0.05, 'kernel': 'poly'}",0.9875,0.978125,0.984375,0.959375,0.9875,0.9793750000000001,0.010569709078304873,363,0.99453125,0.99375,0.9953125,0.99765625,0.99609375,0.9954687499999999,0.001344113322975414
67,0.045017242431640625,0.004285698803978636,0.009205293655395509,0.001628101158290449,0.1,10,2,0.075,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 0.075, 'kernel': 'poly'}",0.990625,0.975,0.984375,0.959375,0.984375,0.9787500000000001,0.010897247358851688,445,0.99921875,0.99921875,0.99765625,1.0,0.99921875,0.9990625,0.0007654655446197405
68,0.045612525939941403,0.0040527707974035284,0.009001398086547851,0.000894630035270794,0.1,10,2,0.1,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.990625,0.978125,0.984375,0.959375,0.98125,0.97875,0.010532687216470448,449,0.99921875,0.99921875,1.0,1.0,1.0,0.9996875,0.00038273277230984986
69,0.05772066116333008,0.010291885709707212,0.014110136032104491,0.003167108204069985,0.1,10,2,0.5,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 0.5, 'kernel': 'poly'}",0.990625,0.984375,0.9875,0.953125,0.9875,0.9806250000000001,0.01389131923180805,209,1.0,1.0,1.0,1.0,1.0,1.0,0.0
70,0.05690698623657227,0.0086785529914805,0.012197732925415039,0.0011728983231207777,0.1,10,2,scale,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.978125,0.98125,0.984375,0.959375,0.9875,0.978125,0.0098821176880262,508,0.98984375,0.990625,0.990625,0.9953125,0.9890625,0.9910937500000001,0.002187500000000025
71,0.04362235069274902,0.0035845896903572124,0.011308622360229493,0.0012036453419710027,0.1,10,2,auto,poly,"{'C': 0.1, 'coef0': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.978125,0.98125,0.984375,0.95,0.984375,0.975625,0.0130204166599998,599,0.98828125,0.9890625,0.9875,0.99375,0.9875,0.98921875,0.0023385358667337096
72,0.05170683860778809,0.008110250341379915,0.012002849578857422,0.000893628642342873,0.1,10,3,0.01,poly,"{'C': 0.1, 'coef0': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.990625,0.971875,0.978125,0.959375,0.965625,0.9731249999999999,0.010752906583803288,622,0.99921875,0.9984375,1.0,1.0,1.0,0.9995312500000001,0.0006250000000000033
